SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,hour,day,month,day_of_week
2025-01-01 06:35:00,TAS1,-17.86815,964.39,6,1,1,2
2025-01-01 06:35:00,VIC1,-18.78805,3435.34,6,1,1,2
2025-01-01 06:40:00,NSW1,-18.76942,5711.33,6,1,1,2
2025-01-01 06:40:00,QLD1,-18.89,5186.21,6,1,1,2
2025-01-01 06:40:00,SA1,-19.00267,1042.72,6,1,1,2
2025-01-01 06:40:00,TAS1,-17.22992,955.21,6,1,1,2
2025-01-01 06:40:00,VIC1,-18.4844,3410.02,6,1,1,2
2025-01-01 06:45:00,NSW1,20.31967,5695.08,6,1,1,2
2025-01-01 06:45:00,QLD1,20.0,5135.69,6,1,1,2
2025-01-01 06:45:00,SA1,-20.1,1015.34,6,1,1,2
2025-01-01 06:45:00,TAS1,-16.85786,967.45,6,1,1,2
2025-01-01 06:45:00,VIC1,-19.57406,3382.75,6,1,1,2
2025-01-01 06:50:00,NSW1,-24.67725,5634.61,6,1,1,2
2025-01-01 06:50:00,QLD1,-24.99997,5084.03,6,1,1,2
2025-01-01 06:50:00,SA1,-32.01,985.05,6,1,1,2
2025-01-01 06:50:00,TAS1,-30.25099,994.6,6,1,1,2
2025-01-01 06:50:00,VIC1,-30.50026,3400.19,6,1,1,2
2025-01-01 06:55:00,NSW1,-29.20737,5541.27,6,1,1,2
2025-01-01 06:55:00,QLD1,-29.41634,5134.0,6,1,1,2
2025-01-01 06:55:00,SA1,-32.25,990.08,6,1,1,2
2025-01-01 06:55:00,TAS1,-28.1444,982.36,6,1,1,2
2025-01-01 06:55:00,VIC1,-30.45071,3398.73,6,1,1,2
2025-01-01 07:00:00,NSW1,-25.01,5469.43,7,1,1,2
2025-01-01 07:00:00,QLD1,-25.75949,5021.64,7,1,1,2
2025-01-01 07:00:00,SA1,-26.66181,984.47,7,1,1,2
2025-01-01 07:00:00,TAS1,-27.1244,985.69,7,1,1,2
2025-01-01 07:00:00,VIC1,-25.87018,3384.0,7,1,1,2
2025-01-01 07:05:00,NSW1,-24.72361,5526.87,7,1,1,2
2025-01-01 07:05:00,QLD1,-25.0,5030.55,7,1,1,2
2025-01-01 07:05:00,SA1,-25.91172,964.07,7,1,1,2
2025-01-01 07:05:00,TAS1,-26.49781,953.8,7,1,1,2
2025-01-01 07:05:00,VIC1,-25.34236,3372.6,7,1,1,2
2025-01-01 07:10:00,NSW1,-21.02682,5601.46,7,1,1,2
2025-01-01 07:10:00,QLD1,-21.91488,5005.41,7,1,1,2
2025-01-01 07:10:00,SA1,-20.98473,919.5,7,1,1,2
2025-01-01 07:10:00,TAS1,-17.93906,960.41,7,1,1,2
2025-01-01 07:10:00,VIC1,-21.0,3309.18,7,1,1,2
2025-01-01 07:15:00,NSW1,-29.26654,5631.0,7,1,1,2
2025-01-01 07:15:00,QLD1,-31.0,4932.39,7,1,1,2
2025-01-01 07:15:00,SA1,-31.72919,863.34,7,1,1,2
2025-01-01 07:15:00,TAS1,-29.70896,971.27,7,1,1,2
2025-01-01 07:15:00,VIC1,-31.99993,3228.25,7,1,1,2
2025-01-01 07:20:00,NSW1,-29.46317,5573.99,7,1,1,2
2025-01-01 07:20:00,QLD1,-31.0,4921.44,7,1,1,2
2025-01-01 07:20:00,SA1,-28.42937,857.1,7,1,1,2
2025-01-01 07:20:00,TAS1,-28.39994,958.85,7,1,1,2
2025-01-01 07:20:00,VIC1,-28.89875,3265.78,7,1,1,2
2025-01-01 07:25:00,NSW1,-29.85489,5479.81,7,1,1,2
2025-01-01 07:25:00,QLD1,-31.2,4924.45,7,1,1,2
2025-01-01 07:25:00,SA1,-28.74809,866.04,7,1,1,2
2025-01-01 07:25:00,TAS1,-30.71606,955.29,7,1,1,2
2025-01-01 07:25:00,VIC1,-29.29952,3243.83,7,1,1,2
2025-01-01 07:30:00,NSW1,-30.40267,5479.65,7,1,1,2
2025-01-01 07:30:00,QLD1,-31.0,4936.34,7,1,1,2
2025-01-01 07:30:00,SA1,-29.40776,858.58,7,1,1,2
2025-01-01 07:30:00,TAS1,-29.3621,978.72,7,1,1,2
2025-01-01 07:30:00,VIC1,-29.79109,3192.93,7,1,1,2
2025-01-01 07:35:00,NSW1,-25.6206,5412.1,7,1,1,2
2025-01-01 07:35:00,QLD1,-25.92,4797.39,7,1,1,2
2025-01-01 07:35:00,SA1,-31.10538,804.29,7,1,1,2
2025-01-01 07:35:00,TAS1,-28.86951,975.36,7,1,1,2
2025-01-01 07:35:00,VIC1,-31.99993,3149.26,7,1,1,2
2025-01-01 07:40:00,NSW1,-30.57373,5325.33,7,1,1,2
2025-01-01 07:40:00,QLD1,-30.75,4828.91,7,1,1,2
2025-01-01 07:40:00,SA1,-29.76357,786.09,7,1,1,2
2025-01-01 07:40:00,TAS1,149.28,973.91,7,1,1,2
2025-01-01 07:40:00,VIC1,-30.78541,3181.4,7,1,1,2
2025-01-01 07:45:00,NSW1,-31.3392,5314.86,7,1,1,2
2025-01-01 07:45:00,QLD1,-30.723,4772.8,7,1,1,2
2025-01-01 07:45:00,SA1,-31.24168,759.62,7,1,1,2
2025-01-01 07:45:00,TAS1,149.28,976.94,7,1,1,2
2025-01-01 07:45:00,VIC1,-31.99993,3135.55,7,1,1,2
2025-01-01 07:50:00,NSW1,-31.36516,5217.91,7,1,1,2
2025-01-01 07:50:00,QLD1,-30.52555,4761.7,7,1,1,2
2025-01-01 07:50:00,SA1,-31.95,750.1,7,1,1,2
2025-01-01 07:50:00,TAS1,149.28,967.47,7,1,1,2
2025-01-01 07:50:00,VIC1,-32.99512,3164.43,7,1,1,2
2025-01-01 07:55:00,NSW1,-31.01003,5167.72,7,1,1,2
2025-01-01 07:55:00,QLD1,-30.74325,4746.11,7,1,1,2
2025-01-01 07:55:00,SA1,-30.33805,720.44,7,1,1,2
2025-01-01 07:55:00,TAS1,-29.718,942.78,7,1,1,2
2025-01-01 07:55:00,VIC1,-31.58195,3122.91,7,1,1,2
2025-01-01 08:00:00,NSW1,-30.32077,5123.15,8,1,1,2
2025-01-01 08:00:00,QLD1,-31.0,4735.37,8,1,1,2
2025-01-01 08:00:00,SA1,-28.85452,695.45,8,1,1,2
2025-01-01 08:00:00,TAS1,-20.27533,946.95,8,1,1,2
2025-01-01 08:00:00,VIC1,-30.36613,3055.05,8,1,1,2
2025-01-01 08:05:00,NSW1,-27.32207,5123.71,8,1,1,2
2025-01-01 08:05:00,QLD1,-27.73,4662.74,8,1,1,2
2025-01-01 08:05:00,SA1,-30.19044,678.5,8,1,1,2
2025-01-01 08:05:00,TAS1,149.28,947.38,8,1,1,2
2025-01-01 08:05:00,VIC1,-31.99993,3011.05,8,1,1,2
2025-01-01 08:10:00,NSW1,-30.17611,5076.5,8,1,1,2
2025-01-01 08:10:00,QLD1,-31.0,4689.19,8,1,1,2
2025-01-01 08:10:00,SA1,-30.1423,674.55,8,1,1,2
2025-01-01 08:10:00,TAS1,149.28,932.57,8,1,1,2
2025-01-01 08:10:00,VIC1,-31.99993,3020.8,8,1,1,2
2025-01-01 08:15:00,NSW1,20.27772,4968.3,8,1,1,2
2025-01-01 08:15:00,QLD1,20.99,4799.15,8,1,1,2
2025-01-01 08:15:00,SA1,-29.46244,625.0,8,1,1,2
2025-01-01 08:15:00,TAS1,-31.63087,939.61,8,1,1,2
2025-01-01 08:15:00,VIC1,-31.99993,2983.51,8,1,1,2
2025-01-01 08:20:00,NSW1,20.29424,4842.61,8,1,1,2
2025-01-01 08:20:00,QLD1,20.99,4764.75,8,1,1,2
2025-01-01 08:20:00,SA1,-32.01,595.05,8,1,1,2
2025-01-01 08:20:00,TAS1,-32.37639,920.09,8,1,1,2
2025-01-01 08:20:00,VIC1,-33.83867,2954.96,8,1,1,2
2025-01-01 08:25:00,NSW1,-26.44941,4848.25,8,1,1,2
2025-01-01 08:25:00,QLD1,-27.73,4823.34,8,1,1,2
2025-01-01 08:25:00,SA1,-31.58694,565.86,8,1,1,2
2025-01-01 08:25:00,TAS1,-34.77506,951.52,8,1,1,2
2025-01-01 08:25:00,VIC1,-34.67,2939.29,8,1,1,2
2025-01-01 08:30:00,NSW1,32.72486,4810.23,8,1,1,2
2025-01-01 08:30:00,QLD1,34.75,4875.57,8,1,1,2
2025-01-01 08:30:00,SA1,-32.01,538.64,8,1,1,2
2025-01-01 08:30:00,TAS1,-36.06246,957.73,8,1,1,2
2025-01-01 08:30:00,VIC1,-35.04996,2923.77,8,1,1,2
2025-01-01 08:35:00,NSW1,-23.42697,4756.87,8,1,1,2
2025-01-01 08:35:00,QLD1,-24.99997,4851.65,8,1,1,2
2025-01-01 08:35:00,SA1,-32.01,499.23,8,1,1,2
2025-01-01 08:35:00,TAS1,-37.56153,965.18,8,1,1,2
2025-01-01 08:35:00,VIC1,-35.40902,2973.34,8,1,1,2
2025-01-01 08:40:00,NSW1,-23.31157,4711.7,8,1,1,2
2025-01-01 08:40:00,QLD1,-24.99997,4814.45,8,1,1,2
2025-01-01 08:40:00,SA1,-32.49999,475.52,8,1,1,2
2025-01-01 08:40:00,TAS1,119.28,977.09,8,1,1,2
2025-01-01 08:40:00,VIC1,-35.3401,2936.47,8,1,1,2
2025-01-01 08:45:00,NSW1,-32.94891,4754.6,8,1,1,2
2025-01-01 08:45:00,QLD1,-34.95,4816.53,8,1,1,2
2025-01-01 08:45:00,SA1,-34.99995,445.84,8,1,1,2
2025-01-01 08:45:00,TAS1,119.28,960.71,8,1,1,2
2025-01-01 08:45:00,VIC1,-37.41493,2867.68,8,1,1,2
2025-01-01 08:50:00,NSW1,-32.01454,4717.68,8,1,1,2
2025-01-01 08:50:00,QLD1,-34.14,4806.99,8,1,1,2
2025-01-01 08:50:00,SA1,-34.99995,414.08,8,1,1,2
2025-01-01 08:50:00,TAS1,12.08,920.55,8,1,1,2
2025-01-01 08:50:00,VIC1,-37.76518,2899.16,8,1,1,2
2025-01-01 08:55:00,NSW1,-31.26387,4712.14,8,1,1,2
2025-01-01 08:55:00,QLD1,-32.95,4805.86,8,1,1,2
2025-01-01 08:55:00,SA1,-46.18882,378.34,8,1,1,2
2025-01-01 08:55:00,TAS1,-45.95004,936.21,8,1,1,2
2025-01-01 08:55:00,VIC1,-50.08,2842.41,8,1,1,2
2025-01-01 09:00:00,NSW1,-33.0,4667.63,9,1,1,2
2025-01-01 09:00:00,QLD1,-33.53672,4799.04,9,1,1,2
2025-01-01 09:00:00,SA1,-34.99995,358.07,9,1,1,2
2025-01-01 09:00:00,TAS1,11.06,963.02,9,1,1,2
2025-01-01 09:00:00,VIC1,-38.9389,2799.96,9,1,1,2
2025-01-01 09:05:00,NSW1,-33.0,4699.35,9,1,1,2
2025-01-01 09:05:00,QLD1,-33.70833,4756.64,9,1,1,2
2025-01-01 09:05:00,SA1,-60.67151,322.1,9,1,1,2
2025-01-01 09:05:00,TAS1,-53.91,945.02,9,1,1,2
2025-01-01 09:05:00,VIC1,-66.29964,2673.83,9,1,1,2
2025-01-01 09:10:00,NSW1,-33.0,4694.44,9,1,1,2
2025-01-01 09:10:00,QLD1,-32.64169,4684.96,9,1,1,2
2025-01-01 09:10:00,SA1,-42.96551,342.46,9,1,1,2
2025-01-01 09:10:00,TAS1,-41.41979,958.16,9,1,1,2
2025-01-01 09:10:00,VIC1,-46.55,2647.68,9,1,1,2
2025-01-01 09:15:00,NSW1,-35.14331,4618.51,9,1,1,2
2025-01-01 09:15:00,QLD1,-34.14,4707.87,9,1,1,2
2025-01-01 09:15:00,SA1,-60.45071,291.95,9,1,1,2
2025-01-01 09:15:00,TAS1,-53.91,959.27,9,1,1,2
2025-01-01 09:15:00,VIC1,-66.3,2538.82,9,1,1,2
2025-01-01 09:20:00,NSW1,-33.0,4640.59,9,1,1,2
2025-01-01 09:20:00,QLD1,-32.02461,4663.62,9,1,1,2
2025-01-01 09:20:00,SA1,-60.45126,307.03,9,1,1,2
2025-01-01 09:20:00,TAS1,-53.91,972.0,9,1,1,2
2025-01-01 09:20:00,VIC1,-66.3,2523.65,9,1,1,2
2025-01-01 09:25:00,NSW1,-33.0,4590.09,9,1,1,2
2025-01-01 09:25:00,QLD1,-31.99449,4638.68,9,1,1,2
2025-01-01 09:25:00,SA1,-60.93647,299.51,9,1,1,2
2025-01-01 09:25:00,TAS1,-53.91,963.29,9,1,1,2
2025-01-01 09:25:00,VIC1,-66.3,2427.33,9,1,1,2
2025-01-01 09:30:00,NSW1,-32.56075,4594.47,9,1,1,2
2025-01-01 09:30:00,QLD1,-31.0,4665.33,9,1,1,2
2025-01-01 09:30:00,SA1,-146.97963,252.19,9,1,1,2
2025-01-01 09:30:00,TAS1,13.08,1005.07,9,1,1,2
2025-01-01 09:30:00,VIC1,-162.30843,2373.53,9,1,1,2
2025-01-01 09:35:00,NSW1,-33.0,4534.57,9,1,1,2
2025-01-01 09:35:00,QLD1,-31.36193,4583.12,9,1,1,2
2025-01-01 09:35:00,SA1,-60.78445,265.57,9,1,1,2
2025-01-01 09:35:00,TAS1,13.08,1009.76,9,1,1,2
2025-01-01 09:35:00,VIC1,-66.29964,2296.58,9,1,1,2
2025-01-01 09:40:00,NSW1,-33.37203,4544.04,9,1,1,2
2025-01-01 09:40:00,QLD1,-30.75,4582.25,9,1,1,2
2025-01-01 09:40:00,SA1,-53.03891,235.06,9,1,1,2
2025-01-01 09:40:00,TAS1,-53.91,971.79,9,1,1,2
2025-01-01 09:40:00,VIC1,-56.21024,2146.89,9,1,1,2
2025-01-01 09:45:00,NSW1,-33.0,4553.23,9,1,1,2
2025-01-01 09:45:00,QLD1,-31.55773,4554.92,9,1,1,2
2025-01-01 09:45:00,SA1,-60.76621,208.96,9,1,1,2
2025-01-01 09:45:00,TAS1,-53.91,986.92,9,1,1,2
2025-01-01 09:45:00,VIC1,-66.3,2083.34,9,1,1,2
2025-01-01 09:50:00,NSW1,-31.59616,4569.9,9,1,1,2
2025-01-01 09:50:00,QLD1,-31.0,4607.62,9,1,1,2
2025-01-01 09:50:00,SA1,-145.00487,184.46,9,1,1,2
2025-01-01 09:50:00,TAS1,-53.91,968.32,9,1,1,2
2025-01-01 09:50:00,VIC1,-157.58436,1971.48,9,1,1,2
2025-01-01 09:55:00,NSW1,-32.31534,4612.16,9,1,1,2
2025-01-01 09:55:00,QLD1,-31.11,4574.28,9,1,1,2
2025-01-01 09:55:00,SA1,-147.35607,168.72,9,1,1,2
2025-01-01 09:55:00,TAS1,-53.91,981.34,9,1,1,2
2025-01-01 09:55:00,VIC1,-161.19365,2119.09,9,1,1,2
2025-01-01 10:00:00,NSW1,-33.0,4678.6,10,1,1,2
2025-01-01 10:00:00,QLD1,-31.6339,4631.13,10,1,1,2
2025-01-01 10:00:00,SA1,-100.3967,163.59,10,1,1,2
2025-01-01 10:00:00,TAS1,-53.91,978.5,10,1,1,2
2025-01-01 10:00:00,VIC1,-110.24,2111.2,10,1,1,2
2025-01-01 10:05:00,NSW1,-33.0,4712.64,10,1,1,2
2025-01-01 10:05:00,QLD1,-29.75185,4656.03,10,1,1,2
2025-01-01 10:05:00,SA1,-114.72505,141.2,10,1,1,2
2025-01-01 10:05:00,TAS1,119.28,1003.93,10,1,1,2
2025-01-01 10:05:00,VIC1,-126.97178,2071.31,10,1,1,2
2025-01-01 10:10:00,NSW1,-34.03514,4912.55,10,1,1,2
2025-01-01 10:10:00,QLD1,-30.75,4652.5,10,1,1,2
2025-01-01 10:10:00,SA1,-94.94629,153.7,10,1,1,2
2025-01-01 10:10:00,TAS1,-53.91,990.74,10,1,1,2
2025-01-01 10:10:00,VIC1,-105.01,2087.84,10,1,1,2
2025-01-01 10:15:00,NSW1,-33.0,4944.87,10,1,1,2
2025-01-01 10:15:00,QLD1,-29.42441,4630.35,10,1,1,2
2025-01-01 10:15:00,SA1,-60.82027,171.54,10,1,1,2
2025-01-01 10:15:00,TAS1,11.06,1015.7,10,1,1,2
2025-01-01 10:15:00,VIC1,-66.3,2070.33,10,1,1,2
2025-01-01 10:20:00,NSW1,-34.45775,4930.24,10,1,1,2
2025-01-01 10:20:00,QLD1,-30.75,4652.59,10,1,1,2
2025-01-01 10:20:00,SA1,-87.06,109.22,10,1,1,2
2025-01-01 10:20:00,TAS1,12.08,1025.66,10,1,1,2
2025-01-01 10:20:00,VIC1,-96.76594,2003.0,10,1,1,2
2025-01-01 10:25:00,NSW1,-34.7441,4943.22,10,1,1,2
2025-01-01 10:25:00,QLD1,-31.0,4654.18,10,1,1,2
2025-01-01 10:25:00,SA1,-98.81087,94.81,10,1,1,2
2025-01-01 10:25:00,TAS1,-53.91,1018.99,10,1,1,2
2025-01-01 10:25:00,VIC1,-110.24,1972.49,10,1,1,2
2025-01-01 10:30:00,NSW1,-36.21894,5002.06,10,1,1,2
2025-01-01 10:30:00,QLD1,-32.95,4676.97,10,1,1,2
2025-01-01 10:30:00,SA1,-94.59031,94.25,10,1,1,2
2025-01-01 10:30:00,TAS1,-53.91,1027.14,10,1,1,2
2025-01-01 10:30:00,VIC1,-105.01,1886.84,10,1,1,2
2025-01-01 10:35:00,NSW1,-35.14979,4969.88,10,1,1,2
2025-01-01 10:35:00,QLD1,-31.99994,4749.43,10,1,1,2
2025-01-01 10:35:00,SA1,-100.0,89.56,10,1,1,2
2025-01-01 10:35:00,TAS1,-53.91,1025.02,10,1,1,2
2025-01-01 10:35:00,VIC1,-109.41926,1848.92,10,1,1,2
2025-01-01 10:40:00,NSW1,-35.31958,4965.54,10,1,1,2
2025-01-01 10:40:00,QLD1,-32.95,4727.74,10,1,1,2
2025-01-01 10:40:00,SA1,-67.37295,106.82,10,1,1,2
2025-01-01 10:40:00,TAS1,15.7,1042.9,10,1,1,2
2025-01-01 10:40:00,VIC1,-74.39896,1807.57,10,1,1,2
2025-01-01 10:45:00,NSW1,-34.11371,4979.69,10,1,1,2
2025-01-01 10:45:00,QLD1,-30.11,4757.52,10,1,1,2
2025-01-01 10:45:00,SA1,-114.37074,107.29,10,1,1,2
2025-01-01 10:45:00,TAS1,15.7,1039.84,10,1,1,2
2025-01-01 10:45:00,VIC1,-126.65193,1749.92,10,1,1,2
2025-01-01 10:50:00,NSW1,-33.0,5013.91,10,1,1,2
2025-01-01 10:50:00,QLD1,-29.70036,4763.71,10,1,1,2
2025-01-01 10:50:00,SA1,-123.21519,122.73,10,1,1,2
2025-01-01 10:50:00,TAS1,122.9,1042.98,10,1,1,2
2025-01-01 10:50:00,VIC1,-136.43,1738.32,10,1,1,2
2025-01-01 10:55:00,NSW1,-32.54304,5025.44,10,1,1,2
2025-01-01 10:55:00,QLD1,-31.2,4801.85,10,1,1,2
2025-01-01 10:55:00,SA1,-127.64052,131.59,10,1,1,2
2025-01-01 10:55:00,TAS1,12.08,998.3,10,1,1,2
2025-01-01 10:55:00,VIC1,-141.43,1665.94,10,1,1,2
2025-01-01 11:00:00,NSW1,-33.0,5148.08,11,1,1,2
2025-01-01 11:00:00,QLD1,-29.92452,4793.92,11,1,1,2
2025-01-01 11:00:00,SA1,-129.03687,152.06,11,1,1,2
2025-01-01 11:00:00,TAS1,16.68,1022.44,11,1,1,2
2025-01-01 11:00:00,VIC1,-142.45,1683.66,11,1,1,2
2025-01-01 11:05:00,NSW1,-32.9998,5072.86,11,1,1,2
2025-01-01 11:05:00,QLD1,-30.2859,4791.93,11,1,1,2
2025-01-01 11:05:00,SA1,-189.99,125.8,11,1,1,2
2025-01-01 11:05:00,TAS1,123.46259,1005.53,11,1,1,2
2025-01-01 11:05:00,VIC1,-202.24957,1591.1,11,1,1,2
2025-01-01 11:10:00,NSW1,-32.15798,5146.57,11,1,1,2
2025-01-01 11:10:00,QLD1,-31.2,4768.22,11,1,1,2
2025-01-01 11:10:00,SA1,-115.88471,73.09,11,1,1,2
2025-01-01 11:10:00,TAS1,11.06,970.91,11,1,1,2
2025-01-01 11:10:00,VIC1,-125.96878,1578.0,11,1,1,2
2025-01-01 11:15:00,NSW1,-31.80213,5101.29,11,1,1,2
2025-01-01 11:15:00,QLD1,-30.5,4840.5,11,1,1,2
2025-01-01 11:15:00,SA1,-168.73566,62.65,11,1,1,2
2025-01-01 11:15:00,TAS1,12.08,996.46,11,1,1,2
2025-01-01 11:15:00,VIC1,-181.0,1598.32,11,1,1,2
2025-01-01 11:20:00,NSW1,-31.62537,5120.41,11,1,1,2
2025-01-01 11:20:00,QLD1,-30.75,4884.44,11,1,1,2
2025-01-01 11:20:00,SA1,-104.63823,56.93,11,1,1,2
2025-01-01 11:20:00,TAS1,12.08,994.2,11,1,1,2
2025-01-01 11:20:00,VIC1,-110.24,1543.86,11,1,1,2
2025-01-01 11:25:00,NSW1,-31.60338,5196.26,11,1,1,2
2025-01-01 11:25:00,QLD1,-30.75,4877.13,11,1,1,2
2025-01-01 11:25:00,SA1,-192.79,57.41,11,1,1,2
2025-01-01 11:25:00,TAS1,11.06,979.98,11,1,1,2
2025-01-01 11:25:00,VIC1,-204.48411,1525.77,11,1,1,2
2025-01-01 11:30:00,NSW1,-31.57718,5171.27,11,1,1,2
2025-01-01 11:30:00,QLD1,-30.75,4927.12,11,1,1,2
2025-01-01 11:30:00,SA1,-166.1,45.6,11,1,1,2
2025-01-01 11:30:00,TAS1,11.06,974.88,11,1,1,2
2025-01-01 11:30:00,VIC1,-177.51883,1528.35,11,1,1,2
2025-01-01 11:35:00,NSW1,-31.95618,5124.2,11,1,1,2
2025-01-01 11:35:00,QLD1,-30.75,4969.03,11,1,1,2
2025-01-01 11:35:00,SA1,-188.40628,50.96,11,1,1,2
2025-01-01 11:35:00,TAS1,11.06,970.6,11,1,1,2
2025-01-01 11:35:00,VIC1,-197.80602,1532.43,11,1,1,2
2025-01-01 11:40:00,NSW1,-31.81173,5196.09,11,1,1,2
2025-01-01 11:40:00,QLD1,-31.2,4973.13,11,1,1,2
2025-01-01 11:40:00,SA1,-118.7651,72.11,11,1,1,2
2025-01-01 11:40:00,TAS1,-53.91,959.28,11,1,1,2
2025-01-01 11:40:00,VIC1,-125.80672,1526.47,11,1,1,2
2025-01-01 11:45:00,NSW1,-31.13375,5144.94,11,1,1,2
2025-01-01 11:45:00,QLD1,-31.11,5001.58,11,1,1,2
2025-01-01 11:45:00,SA1,-117.8611,66.59,11,1,1,2
2025-01-01 11:45:00,TAS1,11.06,981.47,11,1,1,2
2025-01-01 11:45:00,VIC1,-125.77896,1529.92,11,1,1,2
2025-01-01 11:50:00,NSW1,-31.74895,5098.0,11,1,1,2
2025-01-01 11:50:00,QLD1,-30.75,4978.3,11,1,1,2
2025-01-01 11:50:00,SA1,-200.0,76.82,11,1,1,2
2025-01-01 11:50:00,TAS1,11.06,974.06,11,1,1,2
2025-01-01 11:50:00,VIC1,-208.65278,1474.06,11,1,1,2
2025-01-01 11:55:00,NSW1,-31.95356,5133.92,11,1,1,2
2025-01-01 11:55:00,QLD1,-30.75,4973.91,11,1,1,2
2025-01-01 11:55:00,SA1,-169.56101,55.33,11,1,1,2
2025-01-01 11:55:00,TAS1,11.06,981.73,11,1,1,2
2025-01-01 11:55:00,VIC1,-181.0,1503.26,11,1,1,2
2025-01-01 12:00:00,NSW1,-31.18136,5161.7,12,1,1,2
2025-01-01 12:00:00,QLD1,-30.75,4986.37,12,1,1,2
2025-01-01 12:00:00,SA1,-200.0,52.75,12,1,1,2
2025-01-01 12:00:00,TAS1,-53.91,969.24,12,1,1,2
2025-01-01 12:00:00,VIC1,-206.06169,1476.65,12,1,1,2
2025-01-01 12:05:00,NSW1,-30.32569,5069.51,12,1,1,2
2025-01-01 12:05:00,QLD1,-31.2,5002.15,12,1,1,2
2025-01-01 12:05:00,SA1,-84.24685,82.21,12,1,1,2
2025-01-01 12:05:00,TAS1,-53.91,961.0,12,1,1,2
2025-01-01 12:05:00,VIC1,-91.18,1505.06,12,1,1,2
2025-01-01 12:10:00,NSW1,-9.41998,5096.77,12,1,1,2
2025-01-01 12:10:00,QLD1,-9.46441,5008.36,12,1,1,2
2025-01-01 12:10:00,SA1,-190.0,68.37,12,1,1,2
2025-01-01 12:10:00,TAS1,-53.91,965.21,12,1,1,2
2025-01-01 12:10:00,VIC1,-203.35001,1400.13,12,1,1,2
2025-01-01 12:15:00,NSW1,-30.43356,5067.32,12,1,1,2
2025-01-01 12:15:00,QLD1,-30.75,4984.42,12,1,1,2
2025-01-01 12:15:00,SA1,-240.8468,46.19,12,1,1,2
2025-01-01 12:15:00,TAS1,-53.91,982.01,12,1,1,2
2025-01-01 12:15:00,VIC1,-253.6,1460.44,12,1,1,2
2025-01-01 12:20:00,NSW1,35.42491,5136.32,12,1,1,2
2025-01-01 12:20:00,QLD1,34.75,5037.12,12,1,1,2
2025-01-01 12:20:00,SA1,-244.14713,49.87,12,1,1,2
2025-01-01 12:20:00,TAS1,11.08,998.03,12,1,1,2
2025-01-01 12:20:00,VIC1,-253.6,1438.95,12,1,1,2
2025-01-01 12:25:00,NSW1,40.00002,5201.76,12,1,1,2
2025-01-01 12:25:00,QLD1,38.75037,4971.78,12,1,1,2
2025-01-01 12:25:00,SA1,-318.62723,24.88,12,1,1,2
2025-01-01 12:25:00,TAS1,-53.91,995.93,12,1,1,2
2025-01-01 12:25:00,VIC1,-328.80348,1427.43,12,1,1,2
2025-01-01 12:30:00,NSW1,43.51411,5214.25,12,1,1,2
2025-01-01 12:30:00,QLD1,42.45,5021.12,12,1,1,2
2025-01-01 12:30:00,SA1,-315.08994,16.24,12,1,1,2
2025-01-01 12:30:00,TAS1,-53.91,999.78,12,1,1,2
2025-01-01 12:30:00,VIC1,-325.38183,1433.27,12,1,1,2
2025-01-01 12:35:00,NSW1,19.98171,5281.39,12,1,1,2
2025-01-01 12:35:00,QLD1,20.0,5066.83,12,1,1,2
2025-01-01 12:35:00,SA1,-355.24,10.55,12,1,1,2
2025-01-01 12:35:00,TAS1,12.08,994.39,12,1,1,2
2025-01-01 12:35:00,VIC1,-368.27123,1442.3,12,1,1,2
2025-01-01 12:40:00,NSW1,-30.61969,5298.74,12,1,1,2
2025-01-01 12:40:00,QLD1,-31.0,5099.19,12,1,1,2
2025-01-01 12:40:00,SA1,-368.93414,14.96,12,1,1,2
2025-01-01 12:40:00,TAS1,11.06,994.97,12,1,1,2
2025-01-01 12:40:00,VIC1,-389.0029,1437.6,12,1,1,2
2025-01-01 12:45:00,NSW1,-30.62638,5338.87,12,1,1,2
2025-01-01 12:45:00,QLD1,-31.0,5101.03,12,1,1,2
2025-01-01 12:45:00,SA1,-355.01523,11.57,12,1,1,2
2025-01-01 12:45:00,TAS1,11.06,987.03,12,1,1,2
2025-01-01 12:45:00,VIC1,-386.60899,1461.69,12,1,1,2
2025-01-01 12:50:00,NSW1,-29.99672,5282.46,12,1,1,2
2025-01-01 12:50:00,QLD1,-30.75,5138.64,12,1,1,2
2025-01-01 12:50:00,SA1,-259.74,21.34,12,1,1,2
2025-01-01 12:50:00,TAS1,11.06,985.8,12,1,1,2
2025-01-01 12:50:00,VIC1,-286.9012,1483.39,12,1,1,2
2025-01-01 12:55:00,NSW1,1.00002,5313.48,12,1,1,2
2025-01-01 12:55:00,QLD1,0.99537,5169.81,12,1,1,2
2025-01-01 12:55:00,SA1,-190.0,76.26,12,1,1,2
2025-01-01 12:55:00,TAS1,-53.91,979.4,12,1,1,2
2025-01-01 12:55:00,VIC1,-209.32772,1474.42,12,1,1,2
2025-01-01 13:00:00,NSW1,-21.41924,5332.4,13,1,1,2
2025-01-01 13:00:00,QLD1,-21.2,5198.59,13,1,1,2
2025-01-01 13:00:00,SA1,-259.74,41.8,13,1,1,2
2025-01-01 13:00:00,TAS1,-53.91,971.74,13,1,1,2
2025-01-01 13:00:00,VIC1,-282.27996,1450.15,13,1,1,2
2025-01-01 13:05:00,NSW1,-29.9343,5357.45,13,1,1,2
